icao24,dt_s,dist_km,speed_ms,climb_ms,is_fake
4aca72,10.0,1.967,196.7,6.1,0
76e72a,24.0,3.662,152.6,-13.97,0
a88467,20.0,3.461,173.05,-3.81,0
39cf0c,30.0,7.967,265.58,0.0,0
a38522,10.0,2.292,229.21,0.0,0
4d20b1,30.0,6.055,201.82,0.0,0
abfdd1,20.0,5.449,272.45,0.0,0
86803b,32.0,7.66,239.38,-9.53,0
407f64,54.0,0.0,0.0,0.0,0
70400c,27.0,6.995,259.06,-6.21,0
503cc0,30.0,6.113,203.77,0.0,0
a64a73,20.0,3.714,185.72,-9.91,0
fake7866,25.0,10.01,400.41,-3.21,1
4d2145,10.0,2.172,217.18,0.0,0
4cae90,30.0,5.775,192.5,9.91,0
fake7073,20.0,7.228,361.39,0.63,1
4bb563,19.0,4.424,232.86,0.0,0
ac4fb5,31.0,6.646,214.39,0.0,0
c02ed9,19.0,5.235,275.51,0.0,0
48414c,32.0,7.24,226.25,-4.76,0
a3e08d,19.0,1.563,82.24,-4.01,0
4d206b,28.0,6.094,217.63,0.0,0
ad4afe,31.0,5.482,176.85,-2.7,0
c0337d,32.0,4.716,147.39,0.0,0
781878,21.0,4.886,232.67,0.0,0
fake4178,20.0,4.414,220.7,57.11,1
502d79,17.0,0.0,0.0,0.0,0
fake3114,20.0,7.399,369.97,2.14,1
fake7997,15.0,3.013,200.84,42.3,1
8963d2,30.0,7.461,248.71,0.0,0
7821cf,22.0,0.141,6.41,0.0,0
a5d713,25.0,5.509,220.35,0.0,0
151e62,28.0,9.563,341.53,-5.17,0
a4caba,32.0,4.56,142.49,-5.48,0
a8d5a0,32.0,7.388,230.88,0.0,0
7821b7,20.0,3.451,172.56,3.05,0
c01732,19.0,4.228,222.51,0.0,0
c81463,30.0,2.503,83.44,-4.57,0
a7a9cd,28.0,0.167,5.98,0.0,0
3c64f4,27.0,7.377,273.21,0.0,0
a057a6,20.0,5.206,260.29,-12.19,0
503d71,24.0,4.678,194.92,7.94,0
3475d5,10.0,2.125,212.51,0.0,0
a3a152,19.0,4.158,218.85,0.0,0
fake1580,15.0,2.88,192.02,64.64,1
fake7544,20.0,6.428,321.4,2.91,1
ac6085,19.0,1.409,74.18,4.41,0
7583ed,30.0,2.768,92.28,-5.08,0
ac7074,6.0,0.0,0.0,0.0,0
44cc43,30.0,6.186,206.22,0.0,0
3c654d,10.0,2.036,203.59,15.24,0
3949ee,31.0,6.462,208.46,0.0,0
449683,10.0,2.217,221.7,0.0,0
48ae07,30.0,7.911,263.7,4.32,0
aac71d,31.0,8.256,266.33,0.0,0
407faf,34.0,2.497,73.45,11.65,0
347206,32.0,8.78,274.38,0.0,0
a97608,19.0,4.409,232.06,0.0,0
4bce15,10.0,1.315,131.48,8.38,0
aa3ae2,20.0,4.107,205.37,-12.19,0
345659,23.0,3.133,136.21,-4.31,0
3c6752,32.0,6.669,208.42,2.14,0
8940a1,27.0,3.545,131.3,-2.82,0
accfbb,10.0,2.519,251.85,0.0,0
a309b4,19.0,4.504,237.06,0.0,0
fake8688,20.0,3.912,195.61,53.24,1
4bab26,20.0,4.651,232.54,0.0,0
010206,25.0,5.177,207.06,0.0,0
4b1806,14.0,0.0,0.0,0.0,0
47878d,20.0,4.508,225.41,9.91,0
4bb06a,19.0,4.86,255.79,4.41,0
ad1d3d,10.0,2.288,228.83,7.62,0
a295c9,32.0,4.727,147.72,14.53,0
a3a152,20.0,4.37,218.5,0.38,0
4cac7a,33.0,353.735,10719.25,0.23,0
706060,27.0,5.671,210.02,0.28,0
4bb14c,24.0,6.167,256.95,0.0,0
4891ac,31.0,6.974,224.98,6.39,0
4ca891,20.0,4.738,236.91,6.86,0
406c71,20.0,0.035,1.75,0.0,0
3a46b1,10.0,0.742,74.25,-3.05,0
3c6563,19.0,4.971,261.63,0.0,0
7c15ff,19.0,1.873,98.56,0.0,0
4075c1,24.0,5.745,239.37,0.32,0
a90d86,21.0,0.0,0.0,0.0,0
c0407b,32.0,6.991,218.47,-13.1,0
fake9011,20.0,7.745,387.26,-1.86,1
347601,20.0,4.309,215.44,0.0,0
4aca50,10.0,2.283,228.27,0.0,0
ab52e1,20.0,5.689,284.45,-5.71,0
fake9268,20.0,4.119,205.97,190.19,1
a5cc3c,30.0,0.0,0.0,0.0,0
a885f4,32.0,7.416,231.76,0.0,0
4d00f2,31.0,7.238,233.5,0.0,0
4cae32,10.0,2.41,241.03,0.0,0
4bb18a,27.0,6.016,222.83,9.31,0
c02039,31.0,8.339,269.0,0.0,0
71c072,10.0,2.056,205.64,0.76,0
a4f5a7,28.0,3.939,140.69,11.97,0
4ca7b3,30.0,3.284,109.47,-6.6,0
4acaa5,20.0,0.0,0.0,0.0,0
ac2ba0,19.0,4.782,251.67,0.0,0
440409,24.0,5.301,220.89,0.0,0
398562,24.0,5.34,222.5,0.0,0
4d20b1,19.0,3.845,202.37,0.0,0
a3fbfc,27.0,6.589,244.04,0.0,0
fake5414,25.0,5.125,205.01,203.92,1
a48356,30.0,0.011,0.37,0.0,0
4baa10,31.0,7.162,231.03,-4.42,0
3c4b27,19.0,0.885,46.58,-1.6,0
7805dd,10.0,2.496,249.61,0.0,0
7813b3,14.0,2.352,168.0,0.0,0
896690,39.0,0.0,0.0,0.0,0
888184,7.0,17.47,2495.75,1.09,0
861e92,31.0,6.959,224.49,-7.37,0
502d65,9.0,0.0,0.0,0.0,0
fake4549,20.0,4.167,208.36,129.42,1
3c6750,30.0,3.814,127.13,-5.59,0
fake7964,25.0,10.322,412.89,-0.77,1
4cad88,10.0,1.743,174.26,11.43,0
801669,31.0,4.353,140.41,-3.69,0
ab742e,28.0,6.674,238.37,0.27,0
fake3134,15.0,5.153,343.51,2.78,1
744829,26.0,5.663,217.82,-7.62,0
4d2237,19.0,0.0,0.0,0.0,0
a95dd3,30.0,7.089,236.3,-0.25,0
4bb201,29.0,6.432,221.79,-0.26,0
896401,11.0,0.0,0.0,6.23,0
a65d45,19.0,4.031,212.15,0.0,0
4cad3a,32.0,7.022,219.43,0.0,0
4690e4,27.0,6.328,234.39,0.28,0
fake3821,15.0,3.408,227.2,68.32,1
aaa5b8,27.0,5.805,214.98,0.0,0
aa1219,33.0,7.272,220.35,0.0,0
4d2257,19.0,3.609,189.96,0.0,0
010265,10.0,2.506,250.61,0.0,0
80167b,24.0,2.815,117.31,13.97,0
896191,19.0,4.333,228.03,0.0,0
48c121,10.0,2.404,240.45,0.0,0
4b17fb,31.0,0.06,1.94,0.0,0
e8046f,13.0,2.898,222.89,0.59,0
4d2385,21.0,1.896,90.29,13.06,0
42447f,28.0,4.499,160.67,7.62,0
884213,31.0,6.829,220.3,-9.59,0
347259,30.0,8.029,267.63,0.0,0
fake4133,25.0,318.721,12748.83,2.67,1
4caf7e,26.0,0.0,0.0,0.0,0
4ca813,20.0,4.895,244.77,0.0,0
fake4833,25.0,4.859,194.35,68.97,1
a9cb18,19.0,5.467,287.75,0.0,0
4bcdf6,24.0,5.355,223.12,0.0,0
40833c,20.0,4.527,226.33,4.19,0
ac696c,24.0,5.79,241.23,0.0,0
a32fd5,13.0,2.089,160.72,-8.79,0
44009e,27.0,5.916,219.1,7.34,0
fake3783,15.0,3.287,219.13,40.7,1
7801cb,30.0,2.959,98.64,-5.59,0
a267f0,10.0,0.545,54.5,0.0,0
fake6611,25.0,9.645,385.78,1.11,1
fake4981,20.0,4.569,228.45,45.71,1
fake7558,25.0,4.986,199.43,45.65,1
4bb0f4,10.0,2.183,218.33,0.0,0
a085ed,30.0,2.6,86.66,15.24,0
4cacb5,10.0,2.108,210.84,0.0,0
a07b9a,30.0,2.124,70.81,0.0,0
a691ed,28.0,2.103,75.11,2.18,0
fake9170,25.0,9.06,362.42,1.63,1
780052,30.0,5.548,184.92,13.46,0
461fa0,31.0,0.0,0.0,0.0,0
a362b2,31.0,7.207,232.47,0.0,0
fake1548,20.0,4.047,202.36,166.42,1
4ca81d,32.0,7.908,247.13,0.0,0
46b82a,20.0,0.0,0.0,0.0,0
440031,27.0,0.008,0.29,0.0,0
7c77e4,21.0,2.509,119.45,0.0,0
c05056,61.0,11.958,196.03,0.62,0
a9fcc7,31.0,2.068,66.7,0.25,0
502cc6,14.0,0.882,63.03,-3.27,0
44061c,31.0,6.427,207.33,-10.32,0
48c122,32.0,6.869,214.67,0.0,0
c06c53,32.0,5.11,159.67,7.62,0
fake8373,20.0,4.502,225.11,65.2,1
a0b550,30.0,7.024,234.12,0.25,0
adbe91,31.0,7.423,239.44,0.25,0
758584,33.0,6.407,194.16,-0.23,0
4b1a29,10.0,2.009,200.95,-0.76,0
ae5a10,33.0,1.741,52.77,0.0,0
8a0974,19.0,4.3,226.33,0.0,0
440604,30.0,6.055,201.84,7.62,0
71c504,30.0,0.163,5.43,0.0,0
ad8fea,10.0,2.473,247.32,0.0,0
896723,10.0,2.484,248.36,0.0,0
3986e6,32.0,7.175,224.22,0.0,0
800441,49.0,18.66,380.81,-16.8,0
3c71a7,32.0,5.34,166.86,3.81,0
ac696c,20.0,4.874,243.72,0.0,0
3c658d,29.0,0.239,8.23,0.0,0
4b15ed,32.0,7.584,237.0,0.0,0
4d00d8,31.0,4.925,158.87,7.13,0
8018ca,14.0,1.604,114.56,-2.18,0
a0ad1d,19.0,3.802,200.09,0.0,0
acd27a,20.0,1.094,54.7,0.0,0
a97de4,24.0,5.277,219.86,-5.4,0
a1e6b9,20.0,4.003,200.15,17.53,0
4d232c,10.0,2.044,204.41,0.0,0
4caa40,31.0,7.836,252.77,0.0,0
7c60ae,32.0,1.79,55.95,-0.71,0
fake1244,25.0,9.205,368.19,-0.74,1
fake1076,20.0,246.188,12309.42,-4.72,1
a4e6d4,31.0,2.208,71.24,0.0,0
0d085d,31.0,7.806,251.81,0.25,0
a7650b,8.0,0.0,0.0,0.0,0
a0b81e,24.0,5.871,244.61,0.32,0
780dd8,20.0,4.582,229.11,0.0,0
a314d9,31.0,5.651,182.29,10.32,0
78929b,19.0,5.012,263.77,0.0,0
fake5379,25.0,5.737,229.48,52.09,1
406f75,30.0,8.301,276.7,-0.25,0
abe959,20.0,4.975,248.74,12.19,0
a4491a,10.0,1.711,171.12,3.05,0
3c6422,10.0,2.271,227.11,0.76,0
a7e54f,266.0,0.0,0.0,0.0,0
040242,27.0,6.503,240.84,0.0,0
fake7509,25.0,5.458,218.32,64.17,1
899057,11.0,2.074,188.53,0.0,0
fake8803,25.0,309.016,12360.62,-0.05,1
a46d47,28.0,5.957,212.74,0.0,0
846910,20.0,4.103,205.16,0.0,0
471f66,28.0,3.64,130.0,-11.7,0
896191,19.0,4.568,240.43,0.0,0
345398,20.0,4.36,218.02,0.38,0
862d50,30.0,0.062,2.06,0.0,0
fake2614,20.0,7.904,395.21,-2.3,1
344344,20.0,4.954,247.72,0.0,0
4aca8e,32.0,5.066,158.32,-8.33,0
4cac24,24.0,4.887,203.61,9.84,0
ad10ec,27.0,6.259,231.81,-4.8,0
4b17f9,30.0,4.486,149.54,11.94,0
fake2288,25.0,224.516,8980.66,0.11,1
896177,28.0,6.438,229.94,0.0,0
a52e5b,20.0,5.172,258.61,0.0,0
4d2087,10.0,2.505,250.5,0.0,0
78158f,32.0,4.449,139.04,-4.76,0
3950ce,19.0,4.575,240.8,10.03,0
fake8923,15.0,3.382,225.45,68.84,1
4cad10,31.0,7.532,242.97,0.0,0
4072a5,32.0,0.886,27.7,0.0,0
abc432,25.0,5.896,235.82,0.0,0
a05648,21.0,5.227,248.91,0.0,0
a9bb06,31.0,1.692,54.58,-1.47,0
3dd797,24.0,1.779,74.14,-0.64,0
fake5449,15.0,3.059,203.9,188.88,1
a1534f,32.0,2.01,62.82,0.0,0
a51c41,19.0,0.577,30.39,-1.6,0
ac987b,19.0,5.193,273.3,-3.21,0
a8eb16,19.0,5.058,266.23,0.0,0
48c227,19.0,4.266,224.54,0.0,0
7cb059,12.0,0.0,0.0,0.0,0
345698,27.0,4.741,175.59,11.85,0
fake5686,20.0,3.962,198.09,58.08,1
a32bba,18.0,4.468,248.24,0.0,0
a33d62,31.0,6.579,212.24,0.0,0
682308,27.0,3.993,147.88,0.0,0
fake3357,20.0,232.634,11631.7,-0.86,1
a0f4b5,30.0,5.175,172.5,-7.37,0
4a068a,30.0,4.005,133.51,0.25,0
484162,24.0,5.257,219.04,0.0,0
ac8a78,24.0,0.083,3.44,-0.64,0
34761a,32.0,3.671,114.72,-2.38,0
801778,21.0,0.0,0.0,0.0,0
44cdc9,24.0,5.491,228.79,-0.32,0
abfac6,28.0,6.54,233.56,0.0,0
e48baa,28.0,11.595,414.09,0.0,0
4ca4f8,20.0,0.0,0.0,-5.33,0
486484,30.0,7.541,251.38,0.0,0
4010ec,20.0,3.084,154.19,16.0,0
fake5183,25.0,5.621,224.86,123.01,1
4aecd1,23.0,0.0,0.0,0.0,0
fake3555,20.0,174.944,8747.21,1.45,1
3003ad,32.0,2.016,63.0,-3.33,0
a9f302,24.0,5.381,224.19,0.0,0
fake4087,20.0,364.872,18243.6,-0.18,1
3c6589,30.0,4.879,162.65,-0.25,0
abef98,31.0,3.251,104.88,-5.65,0
a8c840,28.0,1.657,59.18,-2.99,0
c003a8,30.0,4.17,139.0,-7.62,0
39de41,27.0,5.797,214.69,0.28,0
3463c6,18.0,2.839,157.7,-10.58,0
502d5d,30.0,0.0,0.0,7.62,0
fake3816,20.0,6.554,327.7,4.4,1
440631,27.0,4.616,170.96,20.88,0
789202,32.0,7.899,246.85,0.0,0
3c6675,10.0,2.352,235.16,0.0,0
4cae95,32.0,6.232,194.75,7.62,0
738063,29.0,6.703,231.13,0.0,0
738050,30.0,6.615,220.49,0.0,0
706066,28.0,11.634,415.49,0.0,0
7c498f,97.0,11.382,117.34,-5.89,0
71c362,31.0,6.124,197.54,0.0,0
fake9132,25.0,5.871,234.85,59.2,1
4ba88f,10.0,2.562,256.18,0.0,0
4b1a66,30.0,5.647,188.22,8.89,0
4b934d,27.0,6.133,227.14,0.0,0
7cf63b,28.0,0.195,6.96,0.0,0
89618c,23.0,4.972,216.17,4.31,0
4bb261,30.0,6.799,226.62,5.33,0
47c0d9,33.0,0.0,0.0,0.0,0
88105a,9.0,1.873,208.1,-12.7,0
4b027f,31.0,7.954,256.58,0.25,0
4b17f9,32.0,5.346,167.05,13.57,0
48c12d,32.0,6.922,216.32,0.0,0
4bb282,30.0,6.627,220.9,0.0,0
4c80a6,34.0,6.258,184.06,7.62,0
ac69fc,12.0,0.0,0.0,0.0,0
fake2551,25.0,4.639,185.56,51.24,1
a5bb1e,36.0,0.11,3.06,0.0,0
a801de,10.0,2.151,215.08,-5.33,0
acd27a,27.0,0.789,29.23,-1.13,0
4ca6fc,6.0,0.009,1.48,0.0,0
7817b4,26.0,2.533,97.42,-0.29,0
a12731,27.0,6.483,240.11,0.0,0
fake5042,25.0,4.61,184.39,216.59,1
a87942,28.0,6.42,229.28,0.0,0
a445ef,20.0,5.098,254.88,0.0,0
899071,31.0,6.82,220.0,10.32,0
4cac7a,19.0,0.0,0.0,0.0,0
49d38c,20.0,3.39,169.48,-7.62,0
4ac9ee,30.0,6.794,226.48,0.25,0
a4e4c6,15.0,0.067,4.48,0.0,0
c05efd,58.0,0.526,9.06,0.0,0
343046,10.0,2.087,208.68,0.0,0
ac481d,28.0,5.932,211.84,0.0,0
71c516,15.0,0.234,15.62,0.0,0
495217,30.0,6.131,204.37,0.0,0
4ba954,28.0,7.508,268.15,0.0,0
a2b8c5,27.0,6.355,235.36,0.0,0
398566,10.0,2.161,216.11,-7.62,0
471f06,32.0,6.657,208.04,-1.9,0
896530,57.0,0.0,0.0,0.0,0
346648,174.0,0.008,0.04,0.0,0
fake2332,25.0,5.236,209.46,198.34,1
502d0f,32.0,6.118,191.18,10.0,0
34520f,10.0,2.202,220.25,0.0,0
fake4685,15.0,3.039,202.57,46.65,1
a89058,32.0,1.791,55.96,0.0,0
503eb3,20.0,1.521,76.06,-4.19,0
0d0934,10.0,2.039,203.9,6.1,0
3c496a,31.0,7.497,241.85,0.0,0
7c42f9,10.0,0.572,57.17,-0.76,0
abb972,31.0,6.782,218.79,0.0,0
71ce39,31.0,2.153,69.44,0.0,0
c0172e,28.0,7.941,283.6,0.0,0
a4e4cc,20.0,5.201,260.05,-0.38,0
a3d1b1,32.0,7.754,242.3,0.24,0
48c1a8,21.0,3.976,189.32,3.63,0
a24526,27.0,5.955,220.55,0.0,0
a05614,30.0,7.244,241.47,0.0,0
440605,20.0,4.076,203.79,0.0,0
ab34a7,20.0,2.438,121.91,-8.38,0
aac71d,31.0,7.897,254.75,0.0,0
4601fb,30.0,3.463,115.43,0.0,0
fake4226,20.0,274.698,13734.88,0.69,1
a32449,27.0,6.122,226.75,-0.28,0
4a5065,32.0,2.802,87.57,0.0,0
ac2038,32.0,7.307,228.34,0.0,0
7c7f31,31.0,1.196,38.57,2.7,0
fake4086,15.0,392.145,26142.98,-2.54,1
ac1b21,31.0,7.088,228.65,0.0,0
a1da83,19.0,0.957,50.38,0.8,0
4bb867,19.0,3.673,193.32,-14.04,0
48414c,31.0,7.081,228.43,-4.67,0
a5d713,10.0,2.335,233.52,0.0,0
71bf17,20.0,5.604,280.19,0.0,0
7c7af0,8.0,0.256,31.99,-1.9,0
3c6713,19.0,4.164,219.16,0.0,0
c81959,33.0,4.182,126.72,-5.77,0
ad945a,10.0,2.342,234.25,0.0,0
4b15d7,27.0,6.966,258.02,0.0,0
fake1661,25.0,8.339,333.55,1.31,1
4baa8c,9.0,2.222,246.93,0.0,0
86835a,32.0,6.819,213.11,-2.86,0
7c4a53,34.0,0.0,0.0,0.0,0
e06589,27.0,6.293,233.08,-5.08,0
3949e4,30.0,5.337,177.9,-8.89,0
abaa1a,19.0,4.096,215.59,0.8,0
45211e,28.0,7.152,255.44,0.0,0
a8cfb3,20.0,2.63,131.49,0.0,0
abe79d,20.0,4.021,201.04,0.0,0
89905e,19.0,3.921,206.37,0.0,0
ae4f8c,27.0,1.028,38.06,0.0,0
fake1400,15.0,3.452,230.13,63.01,1
aba765,27.0,7.504,277.92,0.28,0
fake4298,20.0,7.539,376.94,3.34,1
a88314,27.0,1.141,42.25,0.0,0
75833c,8.0,1.763,220.39,0.0,0
a9a91a,31.0,1.612,52.01,0.0,0
346613,20.0,4.249,212.47,8.0,0
c06aab,30.0,7.363,245.43,0.25,0
40745e,10.0,2.578,257.78,0.76,0
ac138c,20.0,4.136,206.79,-12.95,0
a68c82,27.0,2.536,93.92,7.34,0
76d103,9.0,1.352,150.23,0.85,0
71c392,33.0,8.738,264.78,-0.23,0
8002ce,20.0,2.721,136.04,8.0,0
fake5761,15.0,3.43,228.65,161.4,1
abb1c2,20.0,3.164,158.21,-9.14,0
a2e9fd,30.0,7.513,250.44,0.0,0
a28e5b,28.0,4.506,160.94,-7.89,0
4d236b,32.0,3.563,111.33,10.24,0
8964b1,26.0,0.134,5.14,0.0,0
a57d52,27.0,4.773,176.76,-11.57,0
683268,4.0,0.0,0.0,0.0,0
04c159,27.0,6.354,235.34,0.28,0
a36a19,20.0,2.517,125.87,-9.14,0
a7c832,20.0,1.711,85.55,0.0,0
fake6784,20.0,4.519,225.95,56.88,1
758532,20.0,2.271,113.57,0.0,0
4ca61f,19.0,3.984,209.7,0.0,0
4c80ad,19.0,0.941,49.51,1.2,0
fake7784,15.0,2.941,196.08,178.81,1
7c7eee,22.0,1.486,67.55,0.69,0
a53975,27.0,5.058,187.35,6.49,0
484ee4,19.0,2.989,157.33,-8.42,0
fake9208,25.0,253.818,10152.74,-3.59,1
7c6c9a,33.0,5.295,160.45,-8.54,0
0d0f00,20.0,4.403,220.15,0.0,0
4d223b,10.0,2.115,211.53,11.43,0
4bb284,32.0,6.97,217.82,0.0,0
a6dca9,19.0,2.801,147.44,0.0,0
4ca84c,30.0,7.532,251.06,0.0,0
507c8b,18.0,4.437,246.53,0.0,0
7c7aae,32.0,8.359,261.2,0.0,0
a28036,28.0,6.357,227.04,0.0,0
a6705c,31.0,3.677,118.62,0.0,0
a4482e,30.0,7.441,248.03,-0.25,0
a202a1,20.0,0.0,0.0,0.0,0
76cef2,28.0,6.741,240.76,0.0,0
c06a82,26.0,2.341,90.03,-4.98,0
ad1857,20.0,4.806,240.29,-4.95,0
4ca7b9,30.0,7.113,237.12,7.37,0
4cadc1,20.0,0.0,0.0,-9.53,0
a3b4e9,27.0,3.718,137.71,-3.95,0
4ca243,20.0,3.227,161.36,9.91,0
a4b065,28.0,6.449,230.31,3.54,0
fake2753,25.0,5.107,204.28,43.17,1
fake1618,15.0,2.926,195.04,61.27,1
4d2322,28.0,7.845,280.18,0.0,0
a1aa10,29.0,7.638,263.38,0.0,0
8005d5,37.0,6.98,188.65,9.06,0
fake7557,15.0,5.167,344.45,4.73,1
4b438a,21.0,1.387,66.03,0.36,0
780a99,32.0,7.615,237.98,-0.24,0
0d09ec,32.0,7.333,229.16,0.0,0
49d13d,32.0,5.803,181.35,-9.53,0
4caff7,28.0,7.387,263.81,0.0,0
3c4592,20.0,5.193,259.65,0.0,0
4004fe,18.0,1.016,56.45,-2.96,0
44ce6e,30.0,0.0,0.0,0.0,0
a1c13f,30.0,0.0,0.0,0.0,0
781307,12.0,1.804,150.36,-4.45,0
485a34,9.0,2.36,262.17,0.0,0
a4cf12,20.0,2.549,127.45,0.0,0
ad4105,20.0,3.737,186.85,-6.48,0
3c6563,20.0,5.101,255.05,0.0,0
a12aa5,20.0,4.948,247.41,3.43,0
503d00,30.0,6.353,211.76,-0.25,0
ac0f03,28.0,6.543,233.67,0.0,0
e072cf,9.0,2.669,296.55,0.0,0
71c072,20.0,3.766,188.32,8.38,0
fake1228,15.0,3.311,220.71,45.1,1
a47a32,20.0,1.124,56.2,0.0,0
fake3071,15.0,174.326,11621.74,-3.62,1
fake8132,25.0,211.709,8468.37,3.67,1
ab8b7f,28.0,2.944,105.15,11.7,0
4d00d6,10.0,1.303,130.33,7.62,0
c003a8,32.0,3.863,120.72,-8.33,0
4d2260,30.0,6.729,224.29,0.0,0
ab9a5b,10.0,2.414,241.43,0.0,0
a44521,32.0,4.303,134.46,-6.19,0
440549,10.0,2.092,209.17,4.57,0
89617f,30.0,6.815,227.17,0.0,0
3c5ef0,20.0,4.517,225.87,0.0,0
a8dd3f,28.0,5.787,206.69,0.0,0
71c529,19.0,3.825,201.3,-5.61,0
4bc8da,20.0,4.596,229.79,-0.38,0
8990ba,28.0,5.869,209.62,-3.27,0
fake4396,25.0,364.119,14564.78,-3.21,1
780d92,10.0,1.931,193.14,0.0,0
fake7308,25.0,162.005,6480.18,-3.02,1
4d2247,20.0,3.925,196.25,0.0,0
7c6ddf,20.0,4.305,215.27,0.0,0
342591,32.0,7.637,238.67,8.33,0
a0acfd,31.0,4.96,160.01,2.95,0
471f78,26.0,5.698,219.15,0.0,0
a4ce43,21.0,0.972,46.27,0.0,0
c01754,27.0,7.164,265.33,0.0,0
c818c9,31.0,3.115,100.48,0.0,0
7504ed,27.0,1.593,59.01,5.64,0
4845c0,30.0,2.009,66.96,0.0,0
7c6b9b,18.0,1.213,67.4,0.42,0
895056,5.0,0.015,3.03,0.0,0
a21ba0,25.0,5.91,236.41,0.0,0
800cfb,30.0,2.658,88.6,3.3,0
154c32,31.0,4.398,141.86,6.64,0
780b63,20.0,4.012,200.62,8.0,0
a24753,23.0,4.329,188.2,-2.32,0
ab7b02,10.0,2.314,231.42,9.14,0
45ab23,21.0,0.0,0.0,11.25,0
fake9880,15.0,3.384,225.6,177.38,1
a6f5d9,20.0,3.325,166.24,0.0,0
a161a2,19.0,0.792,41.68,-3.21,0
4bb86f,21.0,4.001,190.51,14.51,0
a81f1f,30.0,6.248,208.25,0.0,0
aa9b20,31.0,0.035,1.14,0.0,0
85e27c,28.0,5.795,206.96,-10.89,0
ada6ed,30.0,0.014,0.48,0.0,0
ab39f8,20.0,0.729,36.46,1.91,0
7c1924,19.0,1.569,82.59,0.0,0
4caff7,20.0,5.194,259.69,0.0,0
c8276b,24.0,3.428,142.84,0.0,0
3c65d8,31.0,7.222,232.97,11.55,0
ac5a73,30.0,7.527,250.9,-14.48,0
a12a9e,24.0,5.674,236.4,-5.4,0
4cadbc,19.0,4.382,230.62,4.81,0
4bb866,39.0,8.733,223.92,0.0,0
84c0c5,39.0,0.902,23.14,-1.56,0
39ce24,20.0,5.506,275.32,0.0,0
4951f0,20.0,3.878,193.88,-7.62,0
76d1c7,24.0,2.747,114.44,-6.03,0
a2c4b6,28.0,7.017,250.59,0.27,0
4d0106,10.0,0.021,2.06,0.0,0
4ba9fa,62.0,16.974,273.78,0.0,0
406f77,20.0,4.658,232.92,0.0,0
ada521,30.0,6.214,207.13,11.68,0
86eee4,131.0,33.293,254.14,0.06,0
fake5308,20.0,6.548,327.42,4.51,1
fake2040,20.0,4.671,233.57,174.23,1
ab5b2b,10.0,2.268,226.8,0.0,0
fake6333,20.0,3.744,187.18,192.59,1
a4c7a8,28.0,1.174,41.93,0.54,0
4d21ef,19.0,4.538,238.82,-4.81,0
aa6914,31.0,8.435,272.11,0.0,0
fake3573,15.0,2.966,197.72,214.18,1
485a82,32.0,7.158,223.7,3.33,0
a31533,27.0,5.924,219.42,0.0,0
7c6c25,19.0,2.755,145.01,-2.81,0
48506d,20.0,5.505,275.25,0.38,0
fake6950,25.0,5.334,213.34,51.56,1
780a16,10.0,0.057,5.67,0.0,0
398566,24.0,5.258,219.07,-7.3,0
4d200f,31.0,7.028,226.71,0.0,0
398699,10.0,2.505,250.51,0.0,0
4cac7a,20.0,4.268,213.4,0.0,0
a3fffc,32.0,7.746,242.05,0.24,0
ab5b2b,24.0,5.13,213.76,0.0,0
846020,31.0,6.963,224.6,0.0,0
4aca4f,24.0,3.713,154.71,-10.48,0
7c05a8,25.0,0.01,0.39,0.0,0
346316,10.0,2.116,211.6,0.0,0
a5bb1e,18.0,0.079,4.37,0.0,0
a05648,32.0,8.169,255.29,0.0,0
48414d,20.0,4.87,243.52,0.0,0
a149f1,27.0,3.489,129.23,-5.36,0
fake7693,15.0,4.843,322.88,4.76,1
ab2d99,32.0,2.244,70.13,-0.95,0
80073e,61.0,10.186,166.99,-6.37,0
846020,32.0,6.985,218.27,0.0,0
ab8b7f,30.0,4.381,146.02,3.3,0
fake7200,25.0,248.964,9958.56,0.02,1
a11d1a,22.0,1.452,65.99,0.0,0
a48356,30.0,0.0,0.0,0.0,0
503e80,25.0,0.0,0.0,0.0,0
a31ef4,30.0,2.785,92.83,0.0,0
a6049b,20.0,2.047,102.37,0.0,0
71c717,14.0,3.468,247.71,0.0,0
3007f2,20.0,1.556,77.81,-3.81,0
8a0241,4.0,0.929,232.31,0.0,0
ad260e,32.0,0.017,0.54,0.0,0
406ac4,32.0,2.564,80.12,10.24,0
c1e84a,32.0,0.202,6.31,0.0,0
aab276,32.0,8.389,262.16,0.0,0
899146,1.0,0.128,127.99,0.0,0
a6d00b,27.0,4.09,151.48,-3.1,0
fake4356,20.0,199.756,9987.82,-4.02,1
a32bba,11.0,2.466,224.15,0.0,0
a61949,30.0,6.607,220.25,-9.4,0
780f2e,30.0,6.634,221.15,0.0,0
a0a522,20.0,4.344,217.18,0.0,0
48c2b0,27.0,6.763,250.46,0.0,0
4684af,19.0,0.909,47.83,2.81,0
ad7ab8,19.0,4.569,240.47,0.0,0
7cfa33,29.0,3.967,136.8,0.0,0
7c4394,10.0,0.317,31.73,-2.29,0
fake6853,25.0,159.153,6366.12,2.39,1
fake6040,25.0,5.808,232.33,58.88,1
400877,20.0,2.662,133.12,18.67,0
440630,31.0,7.675,247.58,0.0,0
fake7869,20.0,4.552,227.59,229.94,1
4aca8a,27.0,2.618,96.98,8.47,0
440179,10.0,1.311,131.11,9.14,0
a3244a,32.0,7.761,242.52,0.0,0
